Show/Hide,Cpd,File,ID Source,Name,Formula,Saturated,RT,m/z,Mass,Score,Score (Lib),Score (DB),Score (MFG),RT Diff (Tgt),"Diff (Tgt, ppm)","Diff (DB, ppm)","Diff (MFG, ppm)",Polarity,Ions,Height,Area,Vol,Hits (DB),Algorithm,Library,Uncertainty,Significance,Quality Score,FIs Conf.,FIs Conf. %,FIs Eval.,Source,Flag Severity (Tgt)
TRUE,1469,SLZ_200313_09.d,,,,,18.313,457.9087,3212.3803,,,,,,,,,Negative,10,7962,,347706,,Find by Molecular Feature,,,,59.8,,,,,
TRUE,1427,SLZ_200313_09.d,,,,,17.174,641.6767,3213.4193,,,,,,,,,Negative,11,11237,,501197,,Find by Molecular Feature,,,,54.4,,,,,
TRUE,1514,SLZ_200313_09.d,,,,,18.686,1605.7022,3213.4194,,,,,,,,,Negative,10,17811,,735170,,Find by Molecular Feature,,,,87,,,,,
TRUE,1432,SLZ_200313_09.d,,,,,17.431,534.5632,3213.4198,,,,,,,,,Negative,17,8519,,568573,,Find by Molecular Feature,,,,47.6,,,,,
TRUE,1419,SLZ_200313_09.d,,,,,17.035,534.5632,3213.4227,,,,,,,,,Negative,6,8809,,432382,,Find by Molecular Feature,,,,60,,,,,
TRUE,1494,SLZ_200313_09.d,,,,,18.354,641.6777,3213.4249,,,,,,,,,Negative,46,191603,,29032170,,Find by Molecular Feature,,,,100,,,,,
TRUE,1560,SLZ_200313_09.d,,,,,19.298,641.8749,3214.4132,,,,,,,,,Negative,11,11252,,694936,,Find by Molecular Feature,,,,50.3,,,,,
TRUE,1543,SLZ_200313_09.d,,,,,19.013,641.876,3214.417,,,,,,,,,Negative,9,10001,,247715,,Find by Molecular Feature,,,,57.7,,,,,
TRUE,1433,SLZ_200313_09.d,,,,,17.442,641.8773,3214.4231,,,,,,,,,Negative,6,12207,,486798,,Find by Molecular Feature,,,,68.9,,,,,
TRUE,2652,SLZ_200313_09.d,,,,,37.996,1606.756,3215.5266,,,,,,,,,Negative,4,880,,33174,,Find by Molecular Feature,,,,33.1,,,,,
TRUE,2818,SLZ_200313_09.d,,,,,38.917,1607.2802,3216.575,,,,,,,,,Negative,7,5736,,453626,,Find by Molecular Feature,,,,74.5,,,,,
TRUE,1425,SLZ_200313_09.d,,,,,17.093,1607.6889,3217.3923,,,,,,,,,Negative,6,2585,,126607,,Find by Molecular Feature,,,,51.1,,,,,
TRUE,1512,SLZ_200313_09.d,,,,,18.683,1607.7058,3217.4262,,,,,,,,,Negative,5,4243,,94700,,Find by Molecular Feature,,,,62.6,,,,,
TRUE,1636,SLZ_200313_09.d,,,,,20.307,1608.1741,3218.3628,,,,,,,,,Negative,4,1343,,42108,,Find by Molecular Feature,,,,47,,,,,
TRUE,1322,SLZ_200313_09.d,,,,,15.278,1608.6897,3219.3939,,,,,,,,,Negative,3,1992,,41548,,Find by Molecular Feature,,,,47.5,,,,,
TRUE,1298,SLZ_200313_09.d,,,,,14.906,643.0742,3220.4066,,,,,,,,,Negative,33,25005,,2314476,,Find by Molecular Feature,,,,80,,,,,
TRUE,1317,SLZ_200313_09.d,,,,,15.237,535.728,3220.4093,,,,,,,,,Negative,17,4093,,345634,,Find by Molecular Feature,,,,58.4,,,,,
TRUE,1539,SLZ_200313_09.d,,,,,18.822,535.8983,3221.4347,,,,,,,,,Negative,7,5644,,276828,,Find by Molecular Feature,,,,35,,,,,
TRUE,1307,SLZ_200313_09.d,,,,,15.219,1610.1968,3222.4082,,,,,,,,,Negative,3,1855,,44105,,Find by Molecular Feature,,,,48.9,,,,,
TRUE,1577,SLZ_200313_09.d,,,,,19.798,643.8751,3224.4117,,,,,,,,,Negative,5,2804,,153489,,Find by Molecular Feature,,,,35,,,,,
TRUE,1113,SLZ_200313_09.d,,,,,5.461,536.7235,3226.3844,,,,,,,,,Negative,3,3043,,51849,,Find by Molecular Feature,,,,30.1,,,,,
TRUE,2816,SLZ_200313_09.d,,,,,38.912,1612.2713,3226.5572,,,,,,,,,Negative,6,1558,,125351,,Find by Molecular Feature,,,,44.2,,,,,
TRUE,1515,SLZ_200313_09.d,,,,,18.689,645.2778,3231.4252,,,,,,,,,Negative,5,6346,,107269,,Find by Molecular Feature,,,,35,,,,,
TRUE,1421,SLZ_200313_09.d,,,,,17.056,1076.7779,3233.3565,,,,,,,,,Negative,11,1694,,148662,,Find by Molecular Feature,,,,39.1,,,,,
TRUE,1411,SLZ_200313_09.d,,,,,16.7,537.8861,3233.3568,,,,,,,,,Negative,21,5565,,450686,,Find by Molecular Feature,,,,52.4,,,,,
TRUE,2828,SLZ_200313_09.d,,,,,38.937,1615.7655,3233.5456,,,,,,,,,Negative,4,3527,,161126,,Find by Molecular Feature,,,,79,,,,,
TRUE,1481,SLZ_200313_09.d,,,,,18.345,1616.6931,3235.4016,,,,,,,,,Negative,22,25456,,2579645,,Find by Molecular Feature,,,,100,,,,,
TRUE,1506,SLZ_200313_09.d,,,,,18.67,646.2731,3236.402,,,,,,,,,Negative,13,14684,,1267312,,Find by Molecular Feature,,,,46.4,,,,,
TRUE,2824,SLZ_200313_09.d,,,,,38.931,1617.7673,3237.5492,,,,,,,,,Negative,6,3472,,262361,,Find by Molecular Feature,,,,60,,,,,
TRUE,1420,SLZ_200313_09.d,,,,,17.053,1618.1874,3238.3893,,,,,,,,,Negative,5,1484,,69352,,Find by Molecular Feature,,,,35.1,,,,,
TRUE,1451,SLZ_200313_09.d,,,,,17.929,538.7293,3238.419,,,,,,,,,Negative,16,8418,,737611,,Find by Molecular Feature,,,,62.5,,,,,
TRUE,1295,SLZ_200313_09.d,,,,,14.899,1620.1856,3242.3863,,,,,,,,,Negative,18,2910,,209980,,Find by Molecular Feature,,,,86.5,,,,,
TRUE,1308,SLZ_200313_09.d,,,,,15.221,1620.1868,3242.3888,,,,,,,,,Negative,11,1582,,87015,,Find by Molecular Feature,,,,40.6,,,,,
TRUE,2805,SLZ_200313_09.d,,,,,38.894,1623.7674,3249.5493,,,,,,,,,Negative,3,1407,,51919,,Find by Molecular Feature,,,,53.9,,,,,
TRUE,1489,SLZ_200313_09.d,,,,,18.35,649.2668,3251.3706,,,,,,,,,Negative,41,89463,,8479549,,Find by Molecular Feature,,,,100,,,,,
TRUE,1510,SLZ_200313_09.d,,,,,18.677,540.8893,3251.3794,,,,,,,,,Negative,12,8486,,328363,,Find by Molecular Feature,,,,60,,,,,
TRUE,1503,SLZ_200313_09.d,,,,,18.658,812.336,3253.3742,,,,,,,,,Negative,6,7361,,274146,,Find by Molecular Feature,,,,55.2,,,,,
TRUE,1410,SLZ_200313_09.d,,,,,16.697,1626.6589,3255.335,,,,,,,,,Negative,8,2057,,84924,,Find by Molecular Feature,,,,93.3,,,,,
TRUE,1507,SLZ_200313_09.d,,,,,18.672,1084.1193,3255.3758,,,,,,,,,Negative,6,1553,,84548,,Find by Molecular Feature,,,,50.6,,,,,
TRUE,1475,SLZ_200313_09.d,,,,,18.338,1084.7868,3257.3844,,,,,,,,,Negative,9,2883,,130202,,Find by Molecular Feature,,,,71.2,,,,,
TRUE,600,SLZ_200313_09.d,,,,,0.994,1628.1679,3258.3504,,,,,,,,,Negative,9,1988,,43344,,Find by Molecular Feature,,,,37.6,,,,,
TRUE,1311,SLZ_200313_09.d,,,,,15.228,813.5812,3258.3549,,,,,,,,,Negative,14,2167,,129553,,Find by Molecular Feature,,,,35,,,,,
TRUE,1297,SLZ_200313_09.d,,,,,14.904,650.664,3258.3556,,,,,,,,,Negative,25,6312,,712228,,Find by Molecular Feature,,,,73.4,,,,,
TRUE,1701,SLZ_200313_09.d,,,,,21.291,651.4786,3262.4284,,,,,,,,,Negative,23,12585,,970791,,Find by Molecular Feature,,,,96.6,,,,,
TRUE,1296,SLZ_200313_09.d,,,,,14.903,1630.6611,3263.3492,,,,,,,,,Negative,7,1677,,65716,,Find by Molecular Feature,,,,42.2,,,,,
TRUE,1467,SLZ_200313_09.d,,,,,18.307,652.867,3269.3737,,,,,,,,,Negative,20,3420,,393008,,Find by Molecular Feature,,,,37.8,,,,,
TRUE,2808,SLZ_200313_09.d,,,,,38.9,1634.2608,3270.5361,,,,,,,,,Negative,7,1444,,89182,,Find by Molecular Feature,,,,60,,,,,
TRUE,1495,SLZ_200313_09.d,,,,,18.355,1635.6675,3273.3505,,,,,,,,,Negative,12,10424,,841075,,Find by Molecular Feature,,,,80,,,,,
TRUE,1408,SLZ_200313_09.d,,,,,16.665,1637.117,3276.2486,,,,,,,,,Negative,3,1294,,20415,,Find by Molecular Feature,,,,42.8,,,,,
TRUE,3608,SLZ_200313_09.d,,,,,43.648,654.3702,3276.8874,,,,,,,,,Negative,3,14192,,173289,,Find by Molecular Feature,,,,67.1,,,,,
TRUE,4127,SLZ_200313_09.d,,,,,62.914,467.3167,3278.2681,,,,,,,,,Negative,4,2632,,64027,,Find by Molecular Feature,,,,34.6,,,,,
TRUE,616,SLZ_200313_09.d,,,,,0.995,1638.1724,3278.3622,,,,,,,,,Negative,14,1443,,59697,,Find by Molecular Feature,,,,35,,,,,
TRUE,1497,SLZ_200313_09.d,,,,,18.361,1638.6743,3279.3635,,,,,,,,,Negative,11,6338,,425956,,Find by Molecular Feature,,,,79.2,,,,,
TRUE,1293,SLZ_200313_09.d,,,,,14.89,1639.1601,3280.3338,,,,,,,,,Negative,9,1853,,69450,,Find by Molecular Feature,,,,53.7,,,,,
TRUE,1516,SLZ_200313_09.d,,,,,18.689,1643.1563,3288.3272,,,,,,,,,Negative,4,1417,,44188,,Find by Molecular Feature,,,,59.7,,,,,
TRUE,1478,SLZ_200313_09.d,,,,,18.343,656.8674,3289.3526,,,,,,,,,Negative,17,5251,,452381,,Find by Molecular Feature,,,,55.2,,,,,
TRUE,1487,SLZ_200313_09.d,,,,,18.349,1644.1506,3290.3158,,,,,,,,,Negative,4,2564,,97799,,Find by Molecular Feature,,,,68.7,,,,,
TRUE,3922,SLZ_200313_09.d,,,,,62.557,1096.1917,3291.6015,,,,,,,,,Negative,6,1011,,22489,,Find by Molecular Feature,,,,31.3,,,,,
TRUE,1488,SLZ_200313_09.d,,,,,18.349,1646.658,3295.3308,,,,,,,,,Negative,9,6809,,375581,,Find by Molecular Feature,,,,76.7,,,,,
TRUE,1509,SLZ_200313_09.d,,,,,18.676,1647.1584,3296.3313,,,,,,,,,Negative,5,3465,,124786,,Find by Molecular Feature,,,,52.7,,,,,
TRUE,672,SLZ_200313_09.d,,,,,1.003,1647.196,3296.4064,,,,,,,,,Negative,10,1843,,47294,,Find by Molecular Feature,,,,36.5,,,,,
TRUE,3908,SLZ_200313_09.d,,,,,62.541,823.6406,3298.5915,,,,,,,,,Negative,4,7926,,355211,,Find by Molecular Feature,,,,40.7,,,,,
TRUE,1485,SLZ_200313_09.d,,,,,18.348,1649.6653,3301.3452,,,,,,,,,Negative,5,3432,,192135,,Find by Molecular Feature,,,,80,,,,,
TRUE,1482,SLZ_200313_09.d,,,,,18.345,1654.6415,3311.2995,,,,,,,,,Negative,11,2761,,187707,,Find by Molecular Feature,,,,64.1,,,,,
TRUE,1505,SLZ_200313_09.d,,,,,18.665,1654.6428,3311.3001,,,,,,,,,Negative,5,1560,,31810,,Find by Molecular Feature,,,,33,,,,,
TRUE,1496,SLZ_200313_09.d,,,,,18.358,1657.649,3317.3133,,,,,,,,,Negative,10,3616,,246732,,Find by Molecular Feature,,,,80,,,,,
TRUE,1522,SLZ_200313_09.d,,,,,18.705,1658.1499,3318.3143,,,,,,,,,Negative,4,2840,,61434,,Find by Molecular Feature,,,,66,,,,,
TRUE,724,SLZ_200313_09.d,,,,,1.01,1105.4658,3319.4192,,,,,,,,,Negative,5,1709,,26743,,Find by Molecular Feature,,,,38.7,,,,,
TRUE,2498,SLZ_200313_09.d,,,,,34.85,1658.9095,3319.8336,,,,,,,,,Negative,4,1011,,33414,,Find by Molecular Feature,,,,57.3,,,,,
TRUE,1476,SLZ_200313_09.d,,,,,18.341,1660.1483,3322.3112,,,,,,,,,Negative,7,2171,,111675,,Find by Molecular Feature,,,,60,,,,,
TRUE,2690,SLZ_200313_09.d,,,,,38.246,663.5221,3322.6476,,,,,,,,,Negative,12,13072,,1020791,,Find by Molecular Feature,,,,71.3,,,,,
TRUE,645,SLZ_200313_09.d,,,,,0.999,1662.1793,3326.3732,,,,,,,,,Negative,7,1313,,23905,,Find by Molecular Feature,,,,35.6,,,,,
TRUE,1491,SLZ_200313_09.d,,,,,18.352,1665.6322,3333.2803,,,,,,,,,Negative,6,2159,,118895,,Find by Molecular Feature,,,,60,,,,,
TRUE,1511,SLZ_200313_09.d,,,,,18.682,1665.6353,3333.2852,,,,,,,,,Negative,5,1443,,60596,,Find by Molecular Feature,,,,53.5,,,,,
TRUE,1524,SLZ_200313_09.d,,,,,18.712,1668.1479,3338.3103,,,,,,,,,Negative,3,2021,,42947,,Find by Molecular Feature,,,,40.3,,,,,
TRUE,1479,SLZ_200313_09.d,,,,,18.345,1668.1493,3338.3132,,,,,,,,,Negative,7,2903,,158612,,Find by Molecular Feature,,,,68.8,,,,,
TRUE,707,SLZ_200313_09.d,,,,,1.008,1668.1997,3338.414,,,,,,,,,Negative,6,2147,,32865,,Find by Molecular Feature,,,,35,,,,,
TRUE,1474,SLZ_200313_09.d,,,,,18.338,668.4555,3347.3139,,,,,,,,,Negative,8,5107,,210822,,Find by Molecular Feature,,,,60,,,,,
TRUE,2908,SLZ_200313_09.d,,,,,39.711,556.9312,3347.6309,,,,,,,,,Negative,6,945,,65939,,Find by Molecular Feature,,,,35.3,,,,,
TRUE,2889,SLZ_200313_09.d,,,,,39.456,477.2257,3347.6335,,,,,,,,,Negative,14,1658,,128184,,Find by Molecular Feature,,,,52.1,,,,,
TRUE,1486,SLZ_200313_09.d,,,,,18.349,1676.1532,3354.3209,,,,,,,,,Negative,6,1527,,88634,,Find by Molecular Feature,,,,60,,,,,
TRUE,1492,SLZ_200313_09.d,,,,,18.353,1679.1414,3360.2973,,,,,,,,,Negative,7,1929,,95383,,Find by Molecular Feature,,,,80,,,,,
TRUE,1513,SLZ_200313_09.d,,,,,18.685,1680.1316,3362.2777,,,,,,,,,Negative,5,1333,,48158,,Find by Molecular Feature,,,,53.9,,,,,
TRUE,1483,SLZ_200313_09.d,,,,,18.347,1684.6324,3371.2794,,,,,,,,,Negative,7,1033,,74065,,Find by Molecular Feature,,,,42.3,,,,,
TRUE,2618,SLZ_200313_09.d,,,,,37.693,561.4271,3374.6069,,,,,,,,,Negative,22,5966,,517942,,Find by Molecular Feature,,,,46.5,,,,,
TRUE,683,SLZ_200313_09.d,,,,,1.004,1689.176,3380.3665,,,,,,,,,Negative,9,1846,,51049,,Find by Molecular Feature,,,,39,,,,,
TRUE,4091,SLZ_200313_09.d,,,,,62.838,1125.8302,3380.5125,,,,,,,,,Negative,3,1317,,13273,,Find by Molecular Feature,,,,39,,,,,
TRUE,3838,SLZ_200313_09.d,,,,,62.444,563.0972,3384.627,,,,,,,,,Negative,3,2397,,42923,,Find by Molecular Feature,,,,35.6,,,,,
TRUE,660,SLZ_200313_09.d,,,,,1,1693.6857,3389.386,,,,,,,,,Negative,3,1152,,11605,,Find by Molecular Feature,,,,36.5,,,,,
TRUE,2613,SLZ_200313_09.d,,,,,37.594,564.9351,3395.6523,,,,,,,,,Negative,18,3970,,276398,,Find by Molecular Feature,,,,37.8,,,,,
TRUE,2650,SLZ_200313_09.d,,,,,37.967,564.9357,3395.6556,,,,,,,,,Negative,33,11101,,1260172,,Find by Molecular Feature,,,,90.4,,,,,
TRUE,2740,SLZ_200313_09.d,,,,,38.394,848.1546,3396.6474,,,,,,,,,Negative,8,10053,,711295,,Find by Molecular Feature,,,,64.4,,,,,
TRUE,2739,SLZ_200313_09.d,,,,,38.39,565.2654,3397.6358,,,,,,,,,Negative,41,61137,,8689330,,Find by Molecular Feature,,,,91,,,,,
TRUE,650,SLZ_200313_09.d,,,,,0.999,1700.1706,3402.3558,,,,,,,,,Negative,7,1287,,31405,,Find by Molecular Feature,,,,42.9,,,,,
TRUE,2778,SLZ_200313_09.d,,,,,38.633,566.0998,3402.6426,,,,,,,,,Negative,3,4198,,59404,,Find by Molecular Feature,,,,36.4,,,,,
TRUE,1662,SLZ_200313_09.d,,,,,20.56,680.4742,3407.4072,,,,,,,,,Negative,3,1761,,28167,,Find by Molecular Feature,,,,30,,,,,
TRUE,827,SLZ_200313_09.d,,,,,1.026,567.4057,3410.4778,,,,,,,,,Negative,3,3081,,35443,,Find by Molecular Feature,,,,60,,,,,
TRUE,2583,SLZ_200313_09.d,,,,,37.152,567.6005,3411.6468,,,,,,,,,Negative,22,5397,,585707,,Find by Molecular Feature,,,,39.7,,,,,
TRUE,2569,SLZ_200313_09.d,,,,,37.107,567.7679,3412.6507,,,,,,,,,Negative,9,8957,,437961,,Find by Molecular Feature,,,,97.8,,,,,
TRUE,3211,SLZ_200313_09.d,,,,,42.243,568.3594,3416.2003,,,,,,,,,Negative,5,61869,,2984127,,Find by Molecular Feature,,,,99.7,,,,,
TRUE,609,SLZ_200313_09.d,,,,,0.994,1707.182,3416.3785,,,,,,,,,Negative,5,1122,,30691,,Find by Molecular Feature,,,,35.1,,,,,
TRUE,2648,SLZ_200313_09.d,,,,,37.956,1707.8093,3417.6332,,,,,,,,,Negative,6,1542,,51906,,Find by Molecular Feature,,,,50.3,,,,,
TRUE,2738,SLZ_200313_09.d,,,,,38.39,1708.7995,3419.6202,,,,,,,,,Negative,19,5992,,643671,,Find by Molecular Feature,,,,62.9,,,,,
TRUE,2594,SLZ_200313_09.d,,,,,37.217,571.4389,3434.6736,,,,,,,,,Negative,37,23542,,3195308,,Find by Molecular Feature,,,,91.5,,,,,
TRUE,3009,SLZ_200313_09.d,,,,,40.669,571.4388,3434.6736,,,,,,,,,Negative,34,12301,,1313153,,Find by Molecular Feature,,,,75.6,,,,,
TRUE,2693,SLZ_200313_09.d,,,,,38.251,571.4394,3434.6777,,,,,,,,,Negative,54,232865,,43463724,,Find by Molecular Feature,,,,98,,,,,
TRUE,3032,SLZ_200313_09.d,,,,,40.923,686.1263,3435.6708,,,,,,,,,Negative,8,3302,,83690,,Find by Molecular Feature,,,,34.1,,,,,
TRUE,1435,SLZ_200313_09.d,,,,,17.499,572.24,3439.4786,,,,,,,,,Negative,16,5899,,292859,,Find by Molecular Feature,,,,40.2,,,,,
TRUE,1426,SLZ_200313_09.d,,,,,17.146,572.241,3439.4796,,,,,,,,,Negative,20,11203,,653596,,Find by Molecular Feature,,,,68.2,,,,,
TRUE,2735,SLZ_200313_09.d,,,,,38.377,1719.796,3441.6066,,,,,,,,,Negative,6,3126,,186613,,Find by Molecular Feature,,,,61.9,,,,,
TRUE,673,SLZ_200313_09.d,,,,,1.003,1720.1732,3442.3609,,,,,,,,,Negative,6,1280,,29708,,Find by Molecular Feature,,,,35,,,,,
TRUE,3376,SLZ_200313_09.d,,,,,43.102,861.1278,3448.5404,,,,,,,,,Negative,14,13244,,2078637,,Find by Molecular Feature,,,,80,,,,,
TRUE,2590,SLZ_200313_09.d,,,,,37.212,1726.7959,3455.636,,,,,,,,,Negative,10,3051,,204795,,Find by Molecular Feature,,,,68.9,,,,,
TRUE,3008,SLZ_200313_09.d,,,,,40.664,1727.3171,3456.6485,,,,,,,,,Negative,9,1484,,91445,,Find by Molecular Feature,,,,59.2,,,,,
TRUE,2683,SLZ_200313_09.d,,,,,38.24,1727.3198,3456.6557,,,,,,,,,Negative,27,32133,,3268960,,Find by Molecular Feature,,,,94.5,,,,,
TRUE,1582,SLZ_200313_09.d,,,,,19.834,575.2263,3457.4,,,,,,,,,Negative,33,15240,,1498771,,Find by Molecular Feature,,,,61.6,,,,,
TRUE,2692,SLZ_200313_09.d,,,,,38.25,690.5247,3457.6597,,,,,,,,,Negative,6,6220,,276474,,Find by Molecular Feature,,,,39.6,,,,,
TRUE,1498,SLZ_200313_09.d,,,,,18.596,575.8977,3461.4272,,,,,,,,,Negative,26,3818,,401232,,Find by Molecular Feature,,,,35,,,,,
TRUE,3165,SLZ_200313_09.d,,,,,41.486,864.4001,3461.6297,,,,,,,,,Negative,6,1678,,63403,,Find by Molecular Feature,,,,35,,,,,
TRUE,3172,SLZ_200313_09.d,,,,,41.553,576.1035,3462.6669,,,,,,,,,Negative,34,10568,,1237500,,Find by Molecular Feature,,,,58.5,,,,,
TRUE,2769,SLZ_200313_09.d,,,,,38.575,1730.7862,3463.5869,,,,,,,,,Negative,3,1525,,40522,,Find by Molecular Feature,,,,36.8,,,,,
TRUE,2729,SLZ_200313_09.d,,,,,38.343,1730.7916,3463.5977,,,,,,,,,Negative,5,1798,,83455,,Find by Molecular Feature,,,,64.7,,,,,
TRUE,1691,SLZ_200313_09.d,,,,,21.093,692.4716,3467.3995,,,,,,,,,Negative,23,2760,,441143,,Find by Molecular Feature,,,,44.3,,,,,
TRUE,2681,SLZ_200313_09.d,,,,,38.24,577.5912,3471.5907,,,,,,,,,Negative,7,4719,,201591,,Find by Molecular Feature,,,,48.2,,,,,
TRUE,2687,SLZ_200313_09.d,,,,,38.244,693.517,3472.6217,,,,,,,,,Negative,30,18290,,2707382,,Find by Molecular Feature,,,,88.4,,,,,
TRUE,3007,SLZ_200313_09.d,,,,,40.659,1738.3062,3478.6269,,,,,,,,,Negative,4,955,,25870,,Find by Molecular Feature,,,,32.7,,,,,
TRUE,2685,SLZ_200313_09.d,,,,,38.242,1738.3104,3478.6352,,,,,,,,,Negative,14,14911,,1195611,,Find by Molecular Feature,,,,89.9,,,,,
TRUE,1571,SLZ_200313_09.d,,,,,19.539,578.8991,3479.4383,,,,,,,,,Negative,15,6352,,366980,,Find by Molecular Feature,,,,37.5,,,,,
TRUE,1583,SLZ_200313_09.d,,,,,19.841,578.8998,3479.4404,,,,,,,,,Negative,40,18936,,1795231,,Find by Molecular Feature,,,,95.8,,,,,
TRUE,1593,SLZ_200313_09.d,,,,,20.199,578.8996,3479.4408,,,,,,,,,Negative,40,21343,,2308791,,Find by Molecular Feature,,,,77.5,,,,,
TRUE,622,SLZ_200313_09.d,,,,,0.996,1739.1913,3480.3971,,,,,,,,,Negative,7,1192,,24770,,Find by Molecular Feature,,,,35.7,,,,,
TRUE,1803,SLZ_200313_09.d,,,,,22.262,579.0642,3480.4285,,,,,,,,,Negative,29,21907,,2884883,,Find by Molecular Feature,,,,69.6,,,,,
TRUE,1799,SLZ_200313_09.d,,,,,22.091,496.1972,3480.4286,,,,,,,,,Negative,26,8760,,847554,,Find by Molecular Feature,,,,60,,,,,
TRUE,1570,SLZ_200313_09.d,,,,,19.514,579.2344,3481.4502,,,,,,,,,Negative,5,7595,,208825,,Find by Molecular Feature,,,,36.7,,,,,
TRUE,2734,SLZ_200313_09.d,,,,,38.373,1741.7803,3485.5752,,,,,,,,,Negative,4,867,,38298,,Find by Molecular Feature,,,,55.6,,,,,
TRUE,2684,SLZ_200313_09.d,,,,,38.241,1746.2945,3494.6036,,,,,,,,,Negative,6,5623,,394038,,Find by Molecular Feature,,,,62.1,,,,,
TRUE,1579,SLZ_200313_09.d,,,,,19.814,581.5519,3495.3522,,,,,,,,,Negative,28,6264,,655428,,Find by Molecular Feature,,,,41,,,,,
TRUE,556,SLZ_200313_09.d,,,,,0.989,1749.1848,3500.3842,,,,,,,,,Negative,7,1126,,28174,,Find by Molecular Feature,,,,35,,,,,
TRUE,2682,SLZ_200313_09.d,,,,,38.24,1749.3008,3500.6161,,,,,,,,,Negative,7,7141,,550753,,Find by Molecular Feature,,,,81,,,,,
TRUE,1698,SLZ_200313_09.d,,,,,21.217,582.5573,3501.3895,,,,,,,,,Negative,18,4786,,306913,,Find by Molecular Feature,,,,35,,,,,
TRUE,1581,SLZ_200313_09.d,,,,,19.83,1749.6961,3501.4096,,,,,,,,,Negative,6,1605,,95034,,Find by Molecular Feature,,,,49.6,,,,,
TRUE,1459,SLZ_200313_09.d,,,,,18.007,699.2748,3501.4099,,,,,,,,,Negative,11,5744,,280877,,Find by Molecular Feature,,,,37.7,,,,,
TRUE,1538,SLZ_200313_09.d,,,,,18.725,582.5655,3501.4356,,,,,,,,,Negative,34,43881,,3157512,,Find by Molecular Feature,,,,100,,,,,
TRUE,1548,SLZ_200313_09.d,,,,,19.043,582.5658,3501.4372,,,,,,,,,Negative,29,16236,,806168,,Find by Molecular Feature,,,,60,,,,,
TRUE,1805,SLZ_200313_09.d,,,,,22.299,1750.197,3502.4088,,,,,,,,,Negative,15,1869,,160834,,Find by Molecular Feature,,,,35,,,,,
TRUE,1795,SLZ_200313_09.d,,,,,22.038,1750.2035,3502.4233,,,,,,,,,Negative,10,1764,,104057,,Find by Molecular Feature,,,,58.8,,,,,
TRUE,1446,SLZ_200313_09.d,,,,,17.693,582.7306,3502.427,,,,,,,,,Negative,14,6532,,380174,,Find by Molecular Feature,,,,45,,,,,
TRUE,1537,SLZ_200313_09.d,,,,,18.724,1750.2098,3502.4341,,,,,,,,,Negative,5,3967,,117973,,Find by Molecular Feature,,,,100,,,,,
TRUE,1683,SLZ_200313_09.d,,,,,20.993,582.8925,3503.3989,,,,,,,,,Negative,9,6769,,265950,,Find by Molecular Feature,,,,36,,,,,
TRUE,1747,SLZ_200313_09.d,,,,,21.613,582.9045,3503.4708,,,,,,,,,Negative,6,14400,,630119,,Find by Molecular Feature,,,,81.2,,,,,
TRUE,1445,SLZ_200313_09.d,,,,,17.69,699.6915,3503.4917,,,,,,,,,Negative,20,8482,,524277,,Find by Molecular Feature,,,,75.6,,,,,
TRUE,1584,SLZ_200313_09.d,,,,,19.876,583.0673,3504.4462,,,,,,,,,Negative,10,10953,,506696,,Find by Molecular Feature,,,,53,,,,,
TRUE,1544,SLZ_200313_09.d,,,,,19.033,583.0673,3504.4472,,,,,,,,,Negative,5,10439,,237412,,Find by Molecular Feature,,,,56.4,,,,,
TRUE,2611,SLZ_200313_09.d,,,,,37.589,584.767,3514.6415,,,,,,,,,Negative,21,4186,,484913,,Find by Molecular Feature,,,,55,,,,,
TRUE,1595,SLZ_200313_09.d,,,,,20.207,501.1924,3515.3978,,,,,,,,,Negative,5,14399,,193242,,Find by Molecular Feature,,,,72.7,,,,,
TRUE,2686,SLZ_200313_09.d,,,,,38.242,1757.2852,3516.585,,,,,,,,,Negative,6,3428,,238459,,Find by Molecular Feature,,,,60,,,,,
TRUE,1578,SLZ_200313_09.d,,,,,19.813,585.2258,3517.3919,,,,,,,,,Negative,32,12578,,1071024,,Find by Molecular Feature,,,,43.7,,,,,
TRUE,1563,SLZ_200313_09.d,,,,,19.391,585.2267,3517.4,,,,,,,,,Negative,26,13588,,1005971,,Find by Molecular Feature,,,,41.2,,,,,
TRUE,1800,SLZ_200313_09.d,,,,,22.091,501.6181,3518.3729,,,,,,,,,Negative,21,2337,,200515,,Find by Molecular Feature,,,,51.9,,,,,
TRUE,1802,SLZ_200313_09.d,,,,,22.221,585.389,3518.3779,,,,,,,,,Negative,7,13017,,822800,,Find by Molecular Feature,,,,37.1,,,,,
TRUE,1562,SLZ_200313_09.d,,,,,19.385,702.6734,3518.4083,,,,,,,,,Negative,19,5323,,602167,,Find by Molecular Feature,,,,37.4,,,,,
TRUE,1542,SLZ_200313_09.d,,,,,19.003,585.3959,3518.4191,,,,,,,,,Negative,3,9328,,150522,,Find by Molecular Feature,,,,41.3,,,,,
TRUE,1801,SLZ_200313_09.d,,,,,22.095,702.8661,3519.3668,,,,,,,,,Negative,5,6805,,202452,,Find by Molecular Feature,,,,47,,,,,
TRUE,1545,SLZ_200313_09.d,,,,,19.038,702.876,3519.4335,,,,,,,,,Negative,20,2464,,183229,,Find by Molecular Feature,,,,52.2,,,,,
